time,MSL_filtered_GIA_TPA_corrected_adjusted,chlor_a,sst_anomaly
1994-09-22,1.8925579,,
1994-09-23,1.8998365,,
1994-09-24,1.907102,,
1994-09-25,1.9143438,,
1994-09-26,1.9215525,,
1994-09-27,1.9287187,,
1994-09-28,1.9358338,,
1994-09-29,1.9428896,,
1994-09-30,1.9498783,,
1994-10-01,1.9567934,,
1994-10-02,1.9636283,,
1994-10-03,1.9703776,,
1994-10-04,1.977036,,
1994-10-05,1.9835995,,
1994-10-06,1.9900645,,
1994-10-07,1.9964277,,
1994-10-08,2.0026867,,
1994-10-09,2.0088403,,
1994-10-10,2.014887,,
1994-10-11,2.0208266,,
1994-10-12,2.0266588,,
1994-10-13,2.0323842,,
1994-10-14,2.0380032,,
1994-10-15,2.043517,,0.27584445
1994-10-16,2.0489273,,
1994-10-17,2.0542355,,
1994-10-18,2.059444,,
1994-10-19,2.0645547,,
1994-10-20,2.06957,,
1994-10-21,2.0744925,,
1994-10-22,2.0793245,,
1994-10-23,2.0840683,,
1994-10-24,2.0887263,,
1994-10-25,2.093301,,
1994-10-26,2.097795,,
1994-10-27,2.1022108,,
1994-10-28,2.1065502,,
1994-10-29,2.110816,,
1994-10-30,2.11501,,
1994-10-31,2.1191344,,
1994-11-01,2.123191,,
1994-11-02,2.1271815,,
1994-11-03,2.1311078,,
1994-11-04,2.1349714,,
1994-11-05,2.1387732,,
1994-11-06,2.1425145,,
1994-11-07,2.1461966,,
1994-11-08,2.14982,,
1994-11-09,2.1533856,,
1994-11-10,2.156894,,
1994-11-11,2.1603453,,
1994-11-12,2.16374,,
1994-11-13,2.167078,,
1994-11-14,2.17036,,
1994-11-15,2.1735857,,0.001350793
1994-11-16,2.1767545,,
1994-11-17,2.1798668,,
1994-11-18,2.1829221,,
1994-11-19,2.18592,,
1994-11-20,2.18886,,
1994-11-21,2.191742,,
1994-11-22,2.1945655,,
1994-11-23,2.19733,,
1994-11-24,2.2000349,,
1994-11-25,2.2026794,,
1994-11-26,2.2052627,,
1994-11-27,2.2077835,,
1994-11-28,2.2102404,,
1994-11-29,2.2126317,,
1994-11-30,2.214955,,
1994-12-01,2.2172084,,
1994-12-02,2.2193885,,
1994-12-03,2.2214918,,
1994-12-04,2.2235143,,
1994-12-05,2.2254517,,
1994-12-06,2.2272985,,
1994-12-07,2.2290492,,
1994-12-08,2.2306972,,
1994-12-09,2.232235,,
1994-12-10,2.2336552,,
1994-12-11,2.2349496,,
1994-12-12,2.2361093,,
1994-12-13,2.2371247,,
1994-12-14,2.237986,,
1994-12-15,2.2386835,,-0.28389925
1994-12-16,2.2392066,,
1994-12-17,2.2395449,,
1994-12-18,2.2396874,,
1994-12-19,2.2396235,,
1994-12-20,2.2393427,,
1994-12-21,2.2388334,,
1994-12-22,2.2380855,,
1994-12-23,2.237088,,
1994-12-24,2.2358303,,
1994-12-25,2.2343016,,
1994-12-26,2.2324915,,
1994-12-27,2.2303903,,
1994-12-28,2.2279878,,
1994-12-29,2.225274,,
1994-12-30,2.22224,,
1994-12-31,2.218876,,
1995-01-01,2.2151735,,
1995-01-02,2.2111237,,
1995-01-03,2.206719,,
1995-01-04,2.2019508,,
1995-01-05,2.1968124,,
1995-01-06,2.1912966,,
1995-01-07,2.1853971,,
1995-01-08,2.1791081,,
1995-01-09,2.1724243,,
1995-01-10,2.1653411,,
1995-01-11,2.1578543,,
1995-01-12,2.1499605,,
1995-01-13,2.1416569,,
1995-01-14,2.132941,,
1995-01-15,2.1238112,,-0.5821823
1995-01-16,2.1142666,,
1995-01-17,2.1043065,,
1995-01-18,2.0939307,,
1995-01-19,2.08314,,
1995-01-20,2.0719357,,
1995-01-21,2.0603194,,
1995-01-22,2.0482934,,
1995-01-23,2.0358608,,
1995-01-24,2.023025,,
1995-01-25,2.0097902,,
1995-01-26,1.9961611,,
1995-01-27,1.9821435,,
1995-01-28,1.9677438,,
1995-01-29,1.9529686,,
1995-01-30,1.9378262,,
1995-01-31,1.9223249,,
1995-02-01,1.9064742,,
1995-02-02,1.8902842,,
1995-02-03,1.8737658,,
1995-02-04,1.8569306,,
1995-02-05,1.8397913,,
1995-02-06,1.8223609,,
1995-02-07,1.8046534,,
1995-02-08,1.7866834,,
1995-02-09,1.7684665,,
1995-02-10,1.7500188,,
1995-02-11,1.7313572,,
1995-02-12,1.7124989,,
1995-02-13,1.6934619,,
1995-02-14,1.6742648,,
1995-02-15,1.6549264,,-0.1035341
1995-02-16,1.6354661,,
1995-02-17,1.6159035,,
1995-02-18,1.5962586,,
1995-02-19,1.5765519,,
1995-02-20,1.5568037,,
1995-02-21,1.537035,,
